LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;default.payment.next.month
190000;2;3;1;41;0
120000;2;1;2;28;0
285000;2;2;1;44;0
480000;1;2;2;36;0
220000;2;3;2;39;0
20000;1;3;1;44;0
210000;2;1;2;34;0
65000;2;3;1;40;0
215000;1;2;1;40;0
300000;1;;1;55;0
20000;2;;3;32;0
220000;1;2;1;49;0
300000;2;1;2;30;0
350000;2;1;2;31;0
230000;1;2;2;35;0
20000;1;2;2;25;0
235000;2;2;2;41;0
145000;1;2;2;36;0
120000;2;2;1;33;0
170000;2;1;1;29;0
115000;1;2;;39;0
200000;2;1;2;29;0
100000;1;;1;44;0
200000;2;2;1;33;0
30000;1;2;2;26;0
360000;2;3;1;45;0
100000;2;1;2;24;0
80000;2;1;2;23;0
140000;2;3;2;37;0
235000;2;2;1;40;0
210000;2;1;2;39;0
180000;2;1;1;47;0
160000;1;2;2;36;0
280000;2;2;1;37;0
175000;2;3;1;29;0
35000;1;2;2;31;0
170000;1;3;1;;0
220000;2;2;1;45;0
240000;1;2;1;38;0
20000;2;2;1;46;0
70000;2;1;2;50;0
220000;;2;2;32;0
120000;1;2;1;47;0
225000;2;3;1;39;0
145000;1;2;1;33;0
285000;1;2;1;42;0
180000;1;2;1;43;0
90000;2;2;1;39;0
80000;1;1;2;26;0
300000;2;1;2;28;0
145000;2;2;2;27;0
320000;1;2;2;32;0
220000;2;2;1;40;0
430000;1;1;1;42;0
390000;2;2;2;48;0
30000;1;2;1;27;0
10000;1;2;1;37;1
60000;2;1;2;26;0
190000;;2;1;45;0
500000;2;2;2;28;0
165000;2;2;1;47;0
290000;2;1;1;32;0
50000;1;2;2;28;0
80000;2;2;;31;0
220000;2;3;1;37;0
155000;1;2;2;42;0
30000;2;2;1;38;1
175000;1;1;2;28;0
175000;2;2;2;44;0
220000;1;5;2;23;0
50000;2;1;2;23;0
440000;2;2;1;44;0
80000;2;2;2;35;0
210000;1;2;1;48;0
225000;2;2;2;35;0
170000;1;1;2;27;0
205000;2;1;2;29;0
60000;2;3;2;23;0
185000;2;3;;24;0
260000;1;2;2;30;0
200000;2;2;1;44;0
50000;2;1;2;26;0
280000;1;2;1;39;0
40000;1;3;1;47;0
80000;1;3;1;42;0
80000;2;2;1;45;0
145000;2;1;;43;0
210000;1;2;2;31;0
150000;2;;1;49;0
460000;2;1;2;35;0
135000;2;2;1;34;0
120000;1;2;2;34;0
170000;1;1;2;51;0
250000;2;1;2;28;0
165000;2;2;2;45;0
20000;2;3;1;42;0
390000;1;2;1;33;0
75000;1;3;1;25;0
320000;2;3;1;44;0
120000;2;2;2;27;0
170000;1;2;2;34;0
50000;1;1;2;26;0
195000;2;2;2;43;0
360000;2;2;2;34;0
;2;2;1;37;0
125000;1;2;1;38;0
80000;1;3;1;45;0
650000;1;2;1;42;0
140000;1;2;2;29;0
180000;1;2;2;32;0
250000;2;1;2;29;0
110000;2;3;1;45;0
;2;2;2;30;0
80000;2;2;1;36;0
155000;2;3;2;35;0
85000;2;3;2;25;0
340000;1;2;1;43;0
55000;1;2;2;36;0
210000;2;2;2;28;0
300000;2;4;2;24;0
45000;2;2;1;47;0
30000;2;;1;57;0
190000;1;2;2;41;0
100000;1;2;1;39;0
30000;2;2;2;31;0
220000;2;4;2;43;0
55000;1;2;2;35;0
75000;2;;2;23;0
130000;2;2;1;36;0
230000;2;2;2;29;0
155000;2;2;2;39;0
120000;1;3;2;44;0
130000;1;1;2;26;0
220000;2;1;2;30;0
350000;1;1;1;58;0
155000;1;1;2;31;0
225000;2;;1;35;0
350000;2;1;2;32;0
30000;1;3;1;52;0
20000;1;3;2;37;0
120000;2;4;1;35;0
10000;2;3;1;49;0
265000;2;2;2;29;0
175000;2;2;1;50;0
300000;1;2;2;29;0
50000;2;4;2;37;0
115000;1;1;1;47;0
150000;1;2;1;45;0
140000;2;2;1;24;0
170000;1;1;1;35;0
225000;2;2;;35;0
220000;2;1;1;39;0
295000;2;2;1;37;0
20000;2;2;2;26;0
70000;1;2;2;26;0
205000;1;3;1;29;0
;1;1;2;27;0
80000;2;2;2;30;0
50000;2;3;2;57;0
;2;1;2;43;0
95000;1;;1;42;0
105000;1;2;2;25;0
90000;2;2;1;47;0
80000;2;5;2;27;0
110000;2;1;2;26;0
115000;2;2;1;45;0
340000;2;1;2;36;0
55000;1;2;2;43;0
185000;2;2;1;35;0
365000;2;1;2;35;0
85000;1;2;2;30;0
130000;1;2;1;44;0
170000;2;2;1;35;0
260000;1;3;1;52;0
210000;2;2;1;35;0
50000;2;2;2;25;0
215000;2;2;1;50;0
310000;2;1;2;34;0
90000;2;2;1;47;0
295000;2;3;1;29;0
35000;1;3;1;45;0
115000;1;;2;29;0
500000;1;1;2;45;0
130000;2;3;2;30;0
300000;1;3;1;41;0
110000;1;1;2;28;0
210000;1;3;2;27;0
60000;2;2;1;24;0
50000;1;1;2;26;0
260000;1;1;2;27;0
110000;2;2;2;31;0
170000;2;1;1;33;0
50000;1;2;2;38;0
420000;2;1;1;32;0
260000;2;3;1;31;0
20000;2;2;2;22;0
350000;2;2;2;40;0
50000;1;2;2;25;0
280000;2;1;2;32;0
370000;1;2;2;34;0
320000;1;2;1;37;0
20000;2;;2;22;0
360000;2;1;1;45;0
215000;2;2;2;31;0
390000;1;1;1;41;0
230000;1;2;1;36;0
30000;2;1;2;33;1
50000;1;2;2;32;1
170000;2;1;2;29;0
20000;1;2;2;34;0
195000;2;2;1;37;0
200000;1;3;1;43;0
390000;2;2;2;31;0
45000;1;2;2;36;0
395000;1;1;2;45;0
170000;2;3;2;42;0
200000;1;2;1;40;0
255000;2;1;2;33;0
90000;1;3;2;37;0
105000;2;2;3;43;0
195000;2;1;2;32;0
230000;2;3;1;32;0
130000;1;3;2;38;0
245000;2;2;1;35;0
90000;2;2;2;36;0
230000;2;1;2;29;0
220000;2;2;1;40;0
220000;2;2;2;;0
180000;1;3;3;48;0
230000;1;1;1;45;0
60000;2;2;1;40;0
60000;2;1;2;28;0
200000;1;2;1;41;0
190000;2;2;2;41;0
300000;2;1;2;43;0
115000;2;3;1;28;0
200000;1;3;3;48;0
220000;2;1;2;32;0
140000;2;2;1;;0
130000;1;3;2;30;0
210000;2;3;1;50;0
30000;1;2;2;30;0
215000;2;3;2;39;0
50000;2;2;1;26;0
430000;1;2;1;42;0
230000;2;2;1;33;0
30000;2;3;2;28;0
190000;2;3;2;30;0
225000;2;2;2;30;0
280000;2;1;2;32;0
140000;2;2;1;37;0
300000;1;3;1;35;0
240000;1;2;2;38;0
10000;2;2;1;26;0
125000;1;1;1;34;0
470000;2;2;1;49;0
105000;1;2;2;30;0
400000;2;1;1;39;0
255000;2;3;1;42;0
335000;2;1;2;35;0
300000;1;2;2;36;0
155000;1;2;2;28;0
500000;2;1;1;36;0
40000;2;2;2;23;1
90000;2;3;2;25;0
290000;2;2;2;48;0
50000;2;2;2;28;0
200000;1;1;2;27;0
160000;1;3;2;26;0
300000;2;1;2;27;0
345000;1;2;1;33;0
355000;2;2;1;40;0
190000;2;1;1;33;0
270000;;1;2;32;0
45000;2;3;1;34;0
230000;2;0;2;47;0
250000;1;1;2;41;1
15000;1;3;2;33;0
;2;3;2;29;0
300000;2;2;1;43;0
150000;1;1;2;23;0
110000;1;3;2;46;0
50000;2;2;1;37;0
80000;2;2;1;27;0
290000;2;2;1;38;0
130000;1;2;2;30;0
75000;1;2;2;28;0
360000;2;2;2;29;0
240000;1;3;2;32;0
285000;2;2;1;45;0
205000;1;2;2;32;0
300000;2;1;2;31;0
50000;1;2;2;32;0
280000;1;3;1;37;0
250000;1;1;1;40;0
125000;2;2;2;27;0
185000;2;1;2;28;0
50000;1;2;1;36;0
210000;2;2;1;;0
70000;2;1;2;27;0
220000;1;2;2;36;0
110000;2;2;2;28;0
140000;2;;2;30;0
240000;1;2;1;31;0
40000;2;3;1;24;1
175000;1;3;2;46;0
50000;2;3;3;43;0
300000;2;2;2;39;0
60000;1;1;2;28;0
80000;2;2;1;29;0
230000;2;2;;27;0
180000;2;3;1;47;0
255000;2;2;1;38;0
20000;2;2;1;34;1
50000;2;1;2;23;0
140000;2;3;1;41;0
50000;1;2;1;49;0
240000;2;1;2;29;0
360000;1;1;1;39;0
410000;1;2;1;54;0
360000;1;3;2;54;0
20000;1;2;2;24;0
45000;2;3;1;39;0
185000;2;1;1;33;0
140000;2;1;2;25;0
145000;2;3;1;36;0
180000;1;2;1;27;0
90000;2;2;2;34;0
30000;;1;2;33;0
125000;2;2;1;34;0
410000;2;2;2;30;0
265000;2;2;2;32;0
315000;1;2;2;30;0
165000;2;;1;36;0
175000;1;2;2;29;0
90000;2;2;2;28;0
390000;2;1;2;27;0
355000;1;;1;40;0
;2;1;2;27;0
50000;;2;2;23;0
290000;;2;1;26;0
215000;2;2;2;30;0
90000;2;1;1;37;0
310000;2;2;1;34;0
140000;1;2;2;25;0
45000;2;4;2;22;0
150000;2;4;2;23;0
485000;1;2;2;38;0
110000;1;2;1;37;0
450000;1;1;1;41;0
30000;1;3;2;23;0
135000;2;1;2;33;0
260000;1;1;1;43;0
20000;1;2;2;23;0
205000;1;3;2;31;0
200000;1;2;2;31;0
50000;2;2;2;25;0
20000;1;2;2;31;0
35000;1;3;1;;0
190000;1;3;1;38;0
30000;2;3;2;45;0
230000;2;1;2;44;0
220000;2;2;2;31;0
350000;1;1;1;70;0
270000;1;1;2;27;0
110000;2;2;1;41;0
50000;2;2;2;23;0
180000;1;3;1;35;0
30000;1;3;2;23;0
125000;1;2;1;30;0
230000;2;2;1;42;0
10000;2;2;3;46;1
130000;2;1;2;30;0
50000;1;2;1;51;0
135000;1;2;1;42;0
130000;2;2;1;46;0
160000;1;2;1;33;0
105000;2;2;2;28;0
290000;2;2;2;39;0
440000;2;2;1;45;1
190000;2;2;1;48;0
50000;1;2;2;32;0
50000;1;3;2;26;0
225000;1;2;2;29;0
185000;2;1;2;39;0
200000;2;2;2;25;0
;2;2;;33;0
100000;1;2;2;26;0
210000;1;2;1;30;0
20000;1;2;2;23;0
205000;2;3;1;50;0
60000;2;1;2;24;0
270000;2;2;1;41;0
55000;2;3;1;37;0
90000;1;4;2;33;0
215000;2;2;1;37;0
280000;2;1;2;32;0
70000;1;1;2;31;0
260000;1;2;1;34;0
310000;1;1;1;39;0
500000;1;2;2;30;0
110000;2;3;1;39;0
280000;2;2;1;51;0
460000;2;2;1;47;0
30000;1;2;2;26;0
110000;2;3;2;31;0
65000;1;2;2;35;0
240000;2;2;2;29;0
360000;2;2;1;52;0
115000;2;3;2;43;0
120000;2;2;1;31;0
330000;2;1;2;39;0
140000;2;1;2;37;0
280000;2;1;1;32;0
400000;1;1;2;27;0
50000;1;1;2;24;0
20000;2;1;2;24;0
215000;1;2;2;39;0
335000;1;2;2;36;0
330000;1;1;1;40;0
500000;1;1;1;51;0
390000;2;2;1;34;0
85000;2;3;1;36;0
105000;2;2;1;40;0
115000;2;3;2;27;0
170000;2;1;2;31;0
180000;2;2;2;33;0
130000;;1;2;27;0
70000;2;2;1;32;0
60000;1;1;2;24;0
370000;2;2;1;45;0
220000;2;2;2;34;0
200000;1;1;2;28;0
230000;2;1;1;37;0
80000;2;2;1;45;0
470000;1;2;1;52;0
280000;2;;1;41;0
50000;1;1;2;31;1
110000;2;2;;24;0
270000;1;2;1;36;0
120000;1;2;1;31;0
30000;2;3;1;28;0
30000;2;2;2;25;0
200000;2;2;2;27;0
150000;1;3;2;40;0
30000;2;2;1;27;0
180000;2;3;1;38;0
110000;2;2;2;27;0
300000;1;2;1;35;0
20000;1;1;;25;0
200000;2;1;1;30;0
260000;2;2;1;40;0
250000;2;2;1;47;0
30000;2;3;2;26;0
80000;2;2;2;25;0
205000;2;3;1;42;0
150000;2;3;1;45;0
210000;1;3;2;48;0
260000;1;2;1;44;0
215000;2;1;2;26;0
230000;1;2;1;35;0
155000;1;2;1;53;0
50000;1;1;2;40;0
35000;1;;2;42;0
200000;1;2;2;45;0
80000;1;2;2;;0
160000;2;1;2;32;0
30000;1;3;2;42;0
150000;2;2;2;34;0
100000;2;1;1;49;0
500000;1;1;1;49;0
415000;2;3;1;37;0
230000;2;1;1;31;0
190000;2;2;3;42;0
50000;2;2;1;39;0
80000;2;1;1;44;0
160000;2;2;2;34;0
230000;2;2;1;39;0
255000;2;2;2;40;0
70000;1;2;2;25;0
620000;1;2;1;42;0
105000;1;1;2;29;0
50000;1;2;2;25;0
400000;1;2;2;32;0
145000;2;3;1;43;0
50000;2;2;2;22;0
70000;2;2;1;40;0
210000;1;1;2;29;0
120000;2;2;2;31;0
415000;2;2;1;34;0
110000;1;2;1;27;0
;1;2;2;35;0
105000;1;3;2;42;0
255000;1;2;1;52;0
75000;2;2;1;37;0
50000;1;2;1;38;0
225000;2;2;1;45;0
95000;2;2;1;50;0
230000;2;2;2;36;0
270000;2;4;2;42;0
150000;2;2;2;34;0
50000;2;1;;27;0
130000;1;3;1;37;0
20000;1;3;2;34;0
160000;2;1;2;35;0
145000;2;2;1;37;0
175000;2;3;2;33;0
125000;2;1;2;29;0
130000;2;1;2;24;0
80000;2;2;2;23;0
50000;1;2;2;36;0
20000;1;3;2;24;0
20000;1;3;1;38;0
335000;2;1;1;41;0
200000;2;3;1;54;1
60000;2;3;2;36;0
75000;1;2;2;29;0
240000;1;1;2;34;0
220000;1;1;1;35;0
335000;2;1;2;30;0
160000;1;3;;39;0
140000;2;1;2;31;0
200000;2;2;2;35;0
105000;1;2;2;32;0
250000;2;1;2;33;0
210000;1;3;2;40;0
125000;2;2;2;38;0
10000;1;3;2;23;0
320000;2;1;1;42;0
80000;2;2;2;33;0
130000;1;3;2;53;0
150000;1;1;2;35;0
260000;1;1;1;37;1
50000;2;3;1;32;0
140000;2;2;2;49;0
65000;2;2;1;33;0
20000;1;2;2;24;0
180000;2;2;1;44;0
115000;2;1;1;36;0
30000;2;3;2;;0
205000;2;2;2;32;0
105000;1;1;1;32;0
410000;2;2;1;36;0
275000;1;1;2;35;0
325000;1;2;2;33;0
40000;2;2;2;33;0
275000;1;2;2;30;0
50000;2;2;1;33;0
275000;2;1;2;34;0
500000;1;3;1;47;0
110000;1;3;1;39;0
50000;1;2;2;31;0
235000;2;2;1;37;0
90000;1;2;2;28;0
125000;1;2;2;36;0
395000;2;2;1;50;0
330000;2;1;2;34;0
185000;1;3;1;46;0
230000;1;1;2;27;0
310000;1;1;1;37;0
180000;1;2;1;45;0
450000;2;1;2;36;0
130000;2;3;1;41;0
50000;1;1;2;33;1
320000;2;1;2;50;0
160000;2;2;2;44;0
240000;2;1;2;26;0
205000;2;2;2;37;0
255000;2;2;2;32;0
280000;2;3;2;46;0
150000;2;2;2;44;0
90000;1;3;1;47;0
210000;2;;2;41;0
180000;1;2;2;38;0
20000;1;2;2;24;0
420000;2;2;2;26;0
145000;2;2;1;44;0
30000;;3;2;39;0
120000;1;2;2;30;0
25000;2;2;1;32;0
285000;2;2;2;36;0
30000;2;2;2;22;0
135000;1;2;;30;0
270000;2;2;1;42;0
155000;2;2;2;30;0
95000;1;2;2;34;0
125000;2;2;2;33;0
260000;1;2;1;51;0
345000;2;2;1;45;0
160000;1;1;1;44;0
220000;1;1;2;31;0
320000;2;2;1;37;0
185000;2;2;2;24;0
260000;2;3;1;44;0
200000;2;2;;48;0
120000;2;2;2;48;0
450000;2;2;1;33;0
110000;2;2;2;41;0
190000;2;2;2;29;0
20000;;2;1;53;0
45000;2;3;2;49;0
55000;1;2;2;33;0
385000;1;2;1;35;0
175000;2;2;1;42;0
165000;2;2;2;30;0
210000;2;1;2;24;0
210000;2;1;2;38;0
300000;1;1;2;31;0
110000;2;2;2;24;0
110000;2;2;2;28;0
170000;2;2;2;33;0
230000;2;2;1;39;0
150000;1;2;1;40;0
85000;1;2;1;39;0
175000;1;2;1;38;0
215000;1;3;1;33;0
220000;2;1;2;27;0
20000;2;3;1;30;0
255000;1;1;1;30;0
280000;2;2;2;42;0
270000;2;2;1;38;0
20000;2;5;2;37;0
110000;2;2;1;46;0
240000;2;2;1;31;0
130000;1;3;2;29;0
250000;1;2;1;40;0
360000;2;1;2;29;0
20000;1;3;2;32;0
235000;2;2;1;44;0
100000;1;2;2;33;0
180000;1;3;2;33;0
200000;2;3;1;32;0
50000;1;3;1;24;0
30000;2;3;1;54;0
180000;2;2;2;34;0
60000;2;2;1;33;0
175000;;2;2;25;0
280000;2;2;2;27;0
360000;2;2;1;33;0
325000;1;1;2;;0
255000;2;2;2;24;0
70000;2;2;2;23;0
320000;1;2;2;39;0
65000;2;2;2;23;0
230000;2;2;1;45;0
150000;2;2;1;46;0
305000;2;2;1;31;0
280000;2;3;1;46;0
80000;1;1;2;31;0
510000;2;1;1;37;0
90000;1;2;1;40;0
175000;2;1;1;37;0
100000;1;2;2;42;0
50000;2;3;2;22;0
110000;1;2;1;44;0
245000;2;1;1;44;0
100000;2;1;2;29;0
20000;2;2;1;29;1
195000;1;2;2;38;0
210000;2;3;1;54;0
265000;2;2;1;34;0
200000;1;2;1;40;0
100000;2;3;2;39;0
235000;1;2;2;29;0
200000;1;1;1;41;0
120000;1;1;2;28;0
20000;1;3;2;24;0
180000;;2;2;36;0
20000;1;1;2;37;0
215000;2;1;2;34;0
180000;2;2;2;26;0
255000;2;1;1;45;0
135000;2;2;2;39;0
260000;2;1;1;33;0
210000;2;1;1;46;0
45000;1;2;1;37;0
60000;2;2;1;27;0
170000;1;2;1;53;0
60000;1;2;2;47;0
95000;2;2;1;36;0
110000;1;2;2;38;0
40000;2;2;;33;0
300000;1;2;1;44;0
130000;2;1;2;26;0
265000;2;1;2;31;0
50000;2;2;1;37;1
205000;1;2;1;49;0
;1;2;1;33;0
360000;1;2;2;48;0
180000;2;1;1;39;0
320000;2;1;1;45;0
215000;2;2;1;35;0
135000;2;2;2;31;0
150000;1;3;1;35;0
90000;1;2;1;36;0
30000;1;2;2;38;0
235000;1;2;1;41;0
235000;1;2;2;31;0
25000;2;3;1;39;0
70000;1;2;2;28;1
105000;1;2;2;27;0
90000;1;4;1;46;0
150000;2;5;1;35;0
50000;1;1;2;30;0
120000;2;1;2;30;0
50000;1;3;2;33;0
270000;2;2;2;31;0
50000;1;1;2;22;0
140000;2;2;2;40;0
115000;1;3;1;44;0
350000;2;3;2;28;0
195000;1;2;2;33;0
255000;2;2;1;35;0
200000;2;3;2;49;0
95000;1;1;2;32;0
40000;2;3;2;32;0
450000;2;1;2;37;0
135000;1;3;2;38;0
140000;2;2;2;38;0
180000;2;2;1;31;0
60000;2;2;2;26;0
220000;2;2;1;29;0
50000;1;2;2;31;0
280000;2;1;1;36;0
30000;2;2;1;47;0
30000;2;1;2;27;0
30000;2;2;2;23;0
260000;2;1;1;38;0
230000;2;1;2;28;0
130000;1;3;3;40;0
280000;2;2;1;56;0
290000;2;2;2;40;0
235000;1;2;;36;0
140000;2;2;1;30;1
350000;1;2;1;36;0
50000;;1;2;32;1
420000;1;1;1;32;0
115000;1;2;1;40;0
215000;2;1;2;31;0
50000;2;2;1;24;0
50000;2;2;2;22;0
180000;1;1;2;37;0
270000;2;2;2;37;0
45000;2;3;1;33;0
175000;2;2;1;44;0
140000;2;1;2;31;0
280000;2;2;2;36;0
245000;2;2;2;30;0
280000;2;2;2;31;0
240000;1;1;1;47;0
130000;2;1;1;35;0
145000;2;2;1;38;0
90000;2;3;2;41;0
80000;2;4;1;39;0
135000;2;2;2;46;0
30000;2;2;1;49;0
210000;2;1;1;34;0
100000;1;3;2;32;0
200000;2;3;1;48;0
500000;2;1;2;29;0
185000;2;2;2;44;0
30000;1;2;2;25;1
50000;1;3;2;36;0
355000;1;1;2;32;0
255000;2;1;2;35;0
360000;1;2;2;25;0
255000;2;1;2;30;0
160000;2;1;1;47;0
200000;2;1;2;32;0
125000;2;3;1;35;0
120000;1;1;2;27;0
360000;1;2;1;44;0
60000;1;2;2;40;0
50000;2;2;1;45;0
320000;2;2;2;36;0
80000;2;2;2;24;0
120000;1;2;2;27;0
40000;1;2;2;26;0
310000;1;1;2;30;0
300000;1;3;1;45;0
120000;2;2;2;36;0
500000;2;1;2;29;0
210000;1;2;1;54;0
200000;1;2;1;39;0
70000;1;2;2;45;0
460000;1;1;1;47;0
230000;2;1;1;30;0
130000;2;2;1;29;0
230000;2;2;1;40;0
180000;1;1;1;35;0
405000;1;2;1;34;0
240000;2;2;1;43;0
120000;1;2;2;36;0
70000;2;;2;36;0
145000;2;3;1;33;0
300000;2;2;1;38;0
245000;2;2;1;39;0
370000;2;3;2;38;0
245000;2;1;2;40;0
190000;2;2;2;30;0
215000;1;1;1;41;0
150000;2;2;1;41;0
150000;2;1;2;29;0
200000;2;3;1;34;0
500000;2;5;1;32;0
70000;1;3;1;31;0
315000;2;1;1;41;0
60000;1;2;2;25;0
50000;2;1;2;23;0
150000;2;2;2;23;0
270000;2;1;1;31;0
195000;2;2;1;44;0
110000;;1;2;26;0
240000;2;2;1;56;0
;1;3;1;53;0
130000;1;2;1;43;0
145000;;2;1;35;0
200000;1;2;1;29;0
280000;2;1;2;32;0
95000;2;2;2;27;0
265000;1;2;2;42;0
20000;2;1;2;24;0
250000;2;;1;43;0
20000;2;1;1;23;0
170000;;2;1;41;0
300000;2;2;1;43;0
430000;2;2;1;40;0
170000;2;2;2;47;0
300000;2;1;2;30;0
100000;1;2;2;28;0
95000;2;2;1;27;0
150000;1;2;1;48;0
145000;;2;1;28;0
500000;1;1;1;37;0
360000;1;1;1;39;0
140000;1;2;;38;0
395000;;1;2;30;0
100000;2;2;2;27;0
80000;1;2;2;32;0
300000;2;2;1;33;0
70000;2;2;1;35;0
180000;2;1;2;28;0
200000;1;1;1;47;0
125000;2;1;1;33;0
190000;1;2;1;33;0
335000;1;1;2;33;0
55000;2;4;1;32;0
230000;1;1;2;28;0
50000;1;2;;36;0
500000;2;1;1;52;0
410000;1;2;1;46;0
255000;1;2;2;49;0
30000;1;2;2;47;0
50000;2;2;2;23;0
200000;2;1;2;27;0
140000;1;1;1;44;0
95000;1;3;1;41;0
220000;1;3;1;48;0
75000;1;2;2;27;0
180000;1;1;2;26;0
150000;2;1;;49;0
150000;1;3;2;32;0
320000;1;2;2;36;0
190000;2;2;2;31;0
95000;1;2;2;34;0
275000;2;3;1;47;0
135000;1;2;2;30;0
315000;2;2;2;37;0
180000;1;3;1;43;0
275000;2;2;1;38;0
185000;1;2;2;34;0
50000;2;3;3;43;0
150000;2;3;2;40;0
350000;1;1;2;34;0
95000;1;4;1;;0
425000;2;2;2;28;0
50000;1;1;2;24;0
205000;2;2;2;42;0
20000;2;3;1;56;1
280000;2;2;;36;0
100000;2;2;2;25;0
260000;2;2;1;46;0
240000;1;2;1;44;0
165000;2;3;2;41;0
360000;2;2;2;30;0
50000;2;2;2;27;0
150000;2;1;2;33;0
230000;1;1;2;28;0
240000;1;3;1;;0
50000;1;1;2;26;0
130000;2;2;2;34;0
140000;1;3;2;36;0
140000;2;2;2;38;0
80000;2;2;2;24;0
80000;2;1;2;29;0
170000;2;1;;44;0
150000;2;1;2;31;0
45000;2;3;1;46;0
500000;2;2;2;26;0
110000;2;4;2;24;0
150000;2;2;2;27;0
65000;2;3;2;27;0
80000;1;2;2;;0
105000;2;3;1;45;0
320000;2;1;2;32;0
30000;1;2;1;38;0
165000;2;2;1;26;0
240000;1;2;1;44;0
30000;2;3;1;41;0
135000;1;2;1;35;0
20000;1;2;2;26;1
100000;;2;2;29;1
;2;1;2;36;0
260000;2;1;2;39;0
150000;1;1;2;26;0
80000;1;2;1;40;0
260000;2;2;1;45;0
270000;2;3;1;32;0
120000;2;2;1;30;0
170000;2;1;1;30;0
185000;2;2;1;36;0
330000;1;2;1;39;0
370000;2;2;2;43;0
110000;1;2;2;23;0
75000;2;2;1;52;0
60000;2;2;2;22;0
90000;1;2;1;41;0
280000;1;1;2;34;0
190000;1;2;2;32;0
170000;2;2;1;31;0
270000;2;2;1;30;0
190000;2;3;2;36;0
115000;2;2;1;39;0
380000;1;2;2;34;0
160000;1;2;2;44;0
110000;2;1;1;34;0
160000;2;2;1;28;0
350000;1;1;1;57;0
145000;2;2;2;35;0
40000;2;2;2;24;0
50000;1;1;1;37;0
90000;2;3;1;68;0
185000;2;2;2;41;0
145000;1;3;2;44;0
260000;2;1;1;31;0
210000;2;2;1;25;0
50000;1;1;2;;0
60000;1;;1;38;0
225000;2;2;2;33;0
80000;2;2;2;24;0
95000;1;2;2;39;0
200000;2;2;2;28;0
110000;1;3;2;32;0
80000;2;2;2;26;0
200000;2;2;;38;0
170000;1;2;1;37;0
230000;2;2;1;42;0
270000;1;2;2;29;0
140000;2;3;2;41;0
265000;2;2;1;36;0
70000;1;2;;26;0
155000;2;2;2;41;0
50000;1;2;2;31;0
70000;1;2;2;25;0
380000;1;1;1;52;0
375000;;1;2;36;0
190000;1;2;2;32;0
610000;1;1;2;35;0
50000;1;2;2;24;0
50000;2;;1;39;0
210000;2;3;2;36;0
130000;2;3;1;49;0
360000;2;1;1;31;0
260000;1;2;1;35;0
160000;;1;2;30;0
260000;2;3;1;59;0
50000;2;2;1;40;0
190000;1;2;1;40;0
110000;2;2;3;37;0
60000;2;2;2;26;0
370000;2;2;1;37;0
120000;1;2;1;44;0
190000;1;2;2;36;0
50000;2;2;2;41;0
90000;1;1;1;53;0
140000;1;2;1;37;0
90000;2;2;2;28;0
80000;2;2;1;36;0
60000;2;2;2;25;0
245000;2;1;2;39;0
;2;1;1;46;0
280000;2;2;1;39;0
50000;1;1;2;23;0
320000;2;1;2;41;0
80000;1;2;1;35;0
105000;2;3;1;43;0
360000;1;1;;34;0
290000;2;1;1;39;0
100000;1;2;1;33;0
200000;1;1;1;29;0
70000;1;2;2;28;0
430000;2;2;1;40;0
110000;2;3;1;33;0
50000;2;1;2;25;0
340000;2;2;2;32;0
260000;2;2;1;47;0
35000;1;2;2;28;0
50000;2;2;1;32;0
295000;2;3;1;36;0
80000;2;2;1;;0
265000;2;2;2;26;0
310000;;1;1;37;0
140000;1;2;2;34;0
185000;1;2;1;32;0
80000;1;1;2;25;0
100000;2;1;1;;0
45000;2;;2;24;0
100000;1;2;2;31;0
90000;2;2;1;55;0
165000;2;2;2;51;0
380000;2;2;1;38;0
190000;2;2;1;35;0
120000;2;1;2;;0
270000;1;2;2;30;0
250000;2;2;2;39;0
215000;2;1;2;30;0
240000;2;1;;33;0
40000;2;2;2;;0
360000;2;1;1;38;0
350000;1;1;2;33;0
60000;2;2;1;26;0
300000;2;2;2;35;0
170000;2;1;1;28;0
365000;1;1;2;33;0
290000;1;1;1;38;0
100000;2;3;1;43;0
50000;2;2;2;;0
365000;2;2;1;34;0
150000;2;2;2;39;0
20000;2;2;2;22;0
20000;1;2;2;43;0
300000;2;2;1;33;0
340000;2;2;1;47;0
130000;2;2;1;39;0
150000;1;2;2;35;0
170000;2;2;1;34;0
350000;2;2;1;38;0
155000;1;2;;40;0
50000;2;2;1;34;0
240000;2;3;2;31;0
300000;1;2;1;41;0
360000;2;2;2;35;0
360000;1;2;2;38;0
20000;1;2;2;25;0
200000;2;2;1;33;0
110000;1;2;1;34;1
30000;2;2;1;29;0
30000;2;;1;51;0
80000;2;2;1;46;0
180000;2;1;2;32;0
360000;1;2;1;43;0
130000;2;3;2;29;0
340000;2;2;2;31;1
50000;2;2;1;28;0
360000;1;2;1;35;0
80000;1;1;2;31;0
325000;2;3;1;37;0
40000;2;2;1;43;0
20000;1;1;2;25;0
115000;1;3;2;26;0
115000;1;3;1;35;0
50000;2;2;1;;0
245000;2;2;2;31;0
75000;1;2;2;41;0
230000;1;1;2;33;0
210000;2;1;2;29;0
260000;1;2;1;44;0
;1;2;1;34;0
55000;2;2;2;35;0
80000;2;2;2;40;0
235000;2;2;2;36;0
190000;2;2;2;27;0
